"timestamp","spillid","companyname","incidentdate","datespillstopped","initialcontainmentmeasures","estimatedquantity","causeofspill","sitelocationname","gpslatdeg","gpslatmin","gpslatsec","gpslongdeg","gpslongmin","gpslongsec","latitude","longitude","estimatedspillarea","typeoffacility","datejiv","spillareahabitat","impact","descriptionofimpact","image","datecleanup","datecleanupcompleted","methodsofcleanup","dateofpostcleanupinspection","dateofpostimpactassessment","furtherremediation","datecertificate","thirdparty","month","year","monthNum","lga"
"","2011/lar/189/337","NAOC","2011-11-01","","","0","Sabatage","14'' Akri/EOC pipeline at Mmahu","","","","","","",5.90016666667,6.11840833333,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Orhionmwon"
"","2011/lar/169/292","NAOC","2011-11-01","","","2","Sabatage","Mgede 2LS flowline at Mgede","","","","","","",5.45644444444,6.72811111111,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/173/296","NAOC","2011-11-03","","","0","Sabatage","Obiafu 31L flowline near Ebocha 4 location junction at Ebocha","","","","","","",5.44902777778,6.64197222222,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/176/299","NAOC","2011-11-03","","","15","Sabatage","24'' Ogoda/brass pipeline at Ozochi","","","","","","",4.96111388889,6.51071944444,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","2011/lar/177/300","NAOC","2011-11-03","","","2","Sabatage","4'' Oshie 14s flowline at Akinima","","","","","","",5.10938888889,6.47599722222,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","2011/lar/174/297","NAOC","2011-11-03","","","","Other","Ebocha 18T flowline at Ebocha","","","","","","",5.44922222222,6.64155555556,"LA","","","","","","","","","","","","","","no","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/172/295","NAOC","2011-11-03","","","0","Sabatage","Obiafu 31s flowline near Ebocha 18 location junction at Ebocha","","","","","","",5.44922222222,6.641,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/175/298","NAOC","2011-11-03","","","0","Sabatage","Ebocha 7T flowline at Ebocha","","","","","","",5.44727777778,6.65286111111,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/178/301","NAOC","2011-11-04","","","0","Sabatage","14'' Akri/Eoc pipeline at Abacheke","","","","","","",5.53663888889,6.71569444444,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ohaji/Egbema"
"","2011/sar/127/302","NAOC","2011-11-04","","","","Sabatage","24''Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82113888889,6.13908333333,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/128/303","NAOC","2011-11-07","","","10","Sabatage","18''tebidaba/Brass pipeline at Igbematoru","","","","","","",4.52630555556,6.00938888889,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/129/304","NAOC","2011-11-07","","","2","Sabatage","18'' Tebidaba/Brass pipeline at Igematoru","","","","","","",4.524,6.012,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-07","","","","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.52605555556,6.00786111111,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/179/305","NAOC","2011-11-09","","","0","Sabatage","4'' Mgede 2 (L&S) Flowline at Mgede","","","","","","",5.45755555556,6.72872222222,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/lar/182/306","NAOC","2011-11-1","","","5","Equipment Failure","6'' Taylor creek 2s flowline at Kalaba","","","","","","",5.15116666667,6.44808333333,"LA","","","","","","","","","","","","","","no","Nov","2011","11","Yenegoa"
"","2011/lar/180/307","NAOC","2011-11-11","","","2","Equipment Failure","4'' Oshie 1s flowline at Oshie","","","","","","",5.09522222222,6.49838888889,"LA","","","","","","","","","","","","","","no","Nov","2011","11","Ahoada West"
"","2011/sar/131/310","NAOC","2011-11-12","","","0","Sabatage","24'' Ogoinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82322222222,6.14488888889,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/181/308","NAOC","2011-11-12","","","3","Sabatage","4'' Oshie 8s flowline near Orashi river crossing at Oshie","","","","","","",5.10363888889,6.48202777778,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","2011/sar/130/300","NAOC","2011-11-12","","","30","Sabatage","24'' Ogoinbiri/Ogoda ppeline at Agiamagbene","","","","","","",4.81955555556,5.13377777778,"SW","","","","","","","","","","","","","","yes","Nov","2011","11",""
"","2011/sar/133/313","NAOC","2011-11-14","","","5","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53133333333,6.99713888889,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Degema"
"","2011/sar/132/312","NAOC","2011-11-14","","","12","Sabatage","18'' Tebidaba/Brass pipeline at igbematoru","","","","","","",4.53097222222,6.99791666667,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Degema"
"","2011/lar/183/311","NAOC","2011-11-14","","","10","Sabatage","6''Taylor creek 2s flowline at Ikarama","","","","","","",5.17061111111,6.44444444444,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Yenegoa"
"","2011/sar/134/314","NAOC","2011-11-14","","","5","Sabatage","18''Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.52858333333,6.00358333333,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-14","","","6","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53183333333,5.99622222222,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/135/315","NAOC","2011-11-16","","","5","Sabatage","18'' tebidaba/brass pipeline at igbematoru","","","","","","",4.53125,6.99733333333,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Degema"
"","","NAOC","2011-11-16","","","","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53211111111,5.99558333333,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-16","","","7","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53358333333,5.99213888889,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-16","","","7","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53361111111,5.99202777778,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/138/319","NAOC","2011-11-17","","","7","Sabatage","18'' tebidaba/brass pipeline at igbematoru","","","","","","",4.53347222222,5.9925,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/139/320","NAOC","2011-11-17","","","11","Sabatage","18'' tebidaba/brass pipeline at igbematoru","","","","","","",4.53355555556,5.99208333333,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-17","","","","Sabatage","24'' Ogoda/Brass pipeline at Ozochi","","","","","","",4.96383333333,6.511,"","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","2011/sar/136/316","NAOC","2011-11-17","","","55","Sabatage","6'' Osiama/Azuzuama manifold delivery line at Olugbobiri","","","","","","",4.74816666667,6.02725,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/137/318","NAOC","2011-11-17","","","7","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.53211111111,5.99558333333,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/184/317","NAOC","2011-11-17","","","7","Sabatage","24'' Ogoda/Brass pipeline near Orashi river crossing riser at Ozochi","","","","","","",4.96377777778,6.51094444444,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","","NAOC","2011-11-17","","","","Sabatage","24'' Ogoda/Brass pipeline at Ozochi","","","","","","",4.96380555556,6.51097222222,"","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","2011/sar/138","NAOC","2011-11-2","","","110","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Ogboinbiri","","","","","","",4.80683333333,6.14597222222,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/186/324","NAOC","2011-11-2","","","18","Sabatage","14'' Akri/EOC pipeline at Abazi","","","","","","",5.49880555556,6.70788888889,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ohaji/Egbema"
"","2011/lar/184/322","NAOC","2011-11-2","","","0","Sabatage","6'' agwe 1T flowline at Agwe","","","","","","",5.59719444444,6.62252777778,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/sar/140/321","NAOC","2011-11-2","","","110","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Angiamagbene","","","","","","",4.8235,6.14597222222,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/185/323","NAOC","2011-11-2","","","3","Sabatage","6'' Taylor creek 2s flowline at Oshie","","","","","","",5.10375,6.48227777778,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ahoada West"
"","","NAOC","2011-11-21","","","","Sabatage","6'' Osiama/Ogboinbiri delivery line at Krokrosei","","","","","","",4.74494444444,6.02827777778,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","","NAOC","2011-11-21","","","","Sabatage","6'' Osiama/Ogboinbiri delivery line at Krokrosei","","","","","","",4.74483333333,6.02822222222,"","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/141/325","NAOC","2011-11-21","","","50","Sabatage","6'' Osiama/Ogboinbiri manifold at Krokrosei","","","","","","",4.74825,6.02725,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/lar/188/327","NAOC","2011-11-25","","","1","Sabatage","Obiafu 19(L&S) flowline at Omoku","","","","","","",5.44013888889,6.61113888889,"LA","","","","","","","","","","","","","","yes","Nov","2011","11","Ogba/Egbema/Ndoni"
"","2011/sar/142/328","NAOC","2011-11-26","","","0","Sabatage","18'' Tebidaba/Brass pipeline at Elepa","","","","","","",4.45783333333,6.17469444444,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Nembe"
"","2011/sar/144/330","NAOC","2011-11-27","","","10","Sabatage","18'' Tebidaba/Brass pipeline at Lasogbene","","","","","","",4.47491666667,6.13066666667,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Brass"
"","2011/sar/143/329","NAOC","2011-11-27","","","25","Sabatage","18'' tebidaba/Brass pipeline at Lasukugbene","","","","","","",4.50908333333,6.04002777778,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/146/332","NAOC","2011-11-27","","","0","Sabatage","18'' Tebidaba/Brass pipeline at Baberegbene","","","","","","",4.51258333333,6.03180555556,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/145/331","NAOC","2011-11-27","","","20","Sabatage","18'' Tebidaba/Brass pipeline at Baberegbene","","","","","","",4.51436111111,6.02894444444,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/146/331","NAOC","2011-11-28","","","2","Sabatage","18'' Tebidaba/Brass pipeline at Mbikiba","","","","","","",4.47458333333,6.12038888889,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Brass"
"","2011/sar/147/332","NAOC","2011-11-28","","","1","Sabatage","18'' Tebidaba/Brass pipeline at Mbikiba","","","","","","",4.48402777778,6.09763888889,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Brass"
"","2011/sar/148/333","NAOC","2011-11-28","","","100","Sabatage","18'' Tebidaba/Brass pipeline at Oyeregbene","","","","","","",4.498,6.07211111111,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Southern Ijaw"
"","2011/sar/146/336","NAOC","2011-11-29","","","2","Sabatage","4'' Gas vent line at clough creek well 4 wellhead","","","","","","",4.85130555556,5.68744444444,"SW","","","","","","","","","","","","","","yes","Nov","2011","11","Ekeremor"
"","2011/lar/191/339","NAOC","2011-12-01","","","50","Sabatage","Taylor creek 2s flowline at Ikarama","","","","","","",5.16475,6.44066666667,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Yenegoa"
"","2011/lar/189/337","NAOC","2011-12-01","","","","Sabatage","14'' Akri-Eoc pipeline at Mmahu","","","","","","",5.90016666667,"","LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ndokwa West"
"","2011/lar/190/338","NAOC","2011-12-01","","","5","Sabatage","Taylor creek 2s flowline at Kalaba","","","","","","",5.14663888889,6.5525,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/lar/192/340","NAOC","2011-12-02","","","2","Sabatage","24'' Ogoda/Brasss pipeline at Ozochi","","","","","","",4.96377777778,6.51091666667,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/sar/152/342","NAOC","2011-12-02","","","2","Sabatage","10'' clough creek/Tebidaba pipeline at Azuzuama","","","","","","",4.66844444444,5.90225,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/sar/154","NAOC","2011-12-04","","","4","Sabatage","6'' Osiama/Ogboinbiri pipeline at Krokorosei","","","","","","",4.74372222222,6.02847222222,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/lar/193/343","NAOC","2011-12-04","","","35","Sabatage","Taylor creek 2s flowline at Kalaba","","","","","","",5.14630555556,6.42522222222,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Yenegoa"
"","2011/lar/194/344","NAOC","2011-12-04","","","6","Sabatage","Taylor creek 1T flowline at Kalaba","","","","","","",5.13488888889,6.44244444444,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Yenegoa"
"","2011/sar/153/346","NAOC","2011-12-04","","","2","Sabatage","6'' Osiama/Ogboinbiri pipeline at Krokrosei","","","","","","",4.74825,6.02725,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/sar/153","NAOC","2011-12-04","","","2","Sabatage","6'' Osiama/Ogboinbiri pipeline at Krokrosei","","","","","","",4.74825,6.02725,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/SAR/154/347","NAOC","2011-12-04","","","4","Sabatage","6''Osiama/Ogboinbiri pipeline at Krokrosei","","","","","","",4.74372222222,6.02847222222,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/lar/195/345","NAOC","2011-12-06","","","3","Sabatage","10'' Kwale/Akri pipeline at Agwe-Etiti","","","","","","",5.68180555556,6.59447222222,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ndokwa East"
"","2011/sar/151","NAOC","2011-12-08","","","25","Sabatage","6'' Osiama/Ogboinbiri flowline at Krokrosei(3A)","","","","","","",4.73947222222,5.97538888889,"","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/lar/155/349","NAOC","2011-12-09","","","","Other","18'' Tebidaba/Brass pipeline at Mansonkiri","","","","","","",4.44361111111,6.20191666667,"SW","","","","","","","","","","","","","","no","Dec","2011","12","Nembe"
"","2011/lar/195/348","NAOC","2011-12-09","","","1","Sabatage","4'' Oshie 7T flowline at Akaraolu","","","","","","",5.09336111111,6.51080555556,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/lar/156/350","NAOC","2011-12-09","","","","Other","18'' Tebidaba/Brass pipeline at Odonigbene","","","","","","",4.47466666667,6.12038888889,"SW","","","","","","","","","","","","","","no","Dec","2011","12","Brass"
"","2011/lar/196/351","NAOC","2011-12-12","","","5","Sabatage","4'' Oshie 6S flowline at Oshie","","","","","","",5.10108333333,6.49366666667,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/sar/157/352","NAOC","2011-12-12","","","80","Sabatage","18'' Tebidaba/Brass pipeline at Kamborro","","","","","","",4.54763888889,5.94122222222,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
